item_id,item_name,order_count
5981471,Spinach chicken,28
808333,Cowboy,28
5962917,"Tomatsauce, Ost og Pølse.",28
5962892,"Tomatsauce, Ost, Broccoli, Gorgonzola",28
5978135,Smarties,28
6008202,1 Glas Hvidvin,28
436353,Okse Bøf,28
5954848,Palermo,28
497770,Svinekød i Karry,28
286777,Pizza #52,28
5936139,Tapas vinfestival,28
5974863,Love lollies bouquet,28
1442663,Lys Cookie,28
5947334,Takis Ninja Teriyaki,28
470980,Limonata,28
2998122,Popping Candy,28
5975286,cake,28
5975422,Rainbow (4 stk),28
5975413,Krebs Uramaki (4 stk),28
2759435,Faxe Kondi,28
5995581,"Extra tilbehor (kød, grontsager)",28
5973579,Pall mall blue 100,28
505189,"San Pellegrino 0,50 (m Brus)",28
505171,"Økologisk Hyldeblomst, Adelhardt Økologisk",28
893356,Alm. Whisky,28
6000481,Piknik Çiftlik Peyniri,28
5962889,"Tomatsauce, Ost, Pepperoni, Løg",28
5962944,Kebabmix,28
5990400,Revy Kuffert,28
603738,Ravioli,28
5946996,Tasse mini,28
716791,Baran,28
668396,A. Pizza Pasta,28
668418,Kebab,28
5936923,Fodboldskole. Juice,28
505156,Faxe Kondi,28
478154,Calvados,28
5976191,Hytteleje,28
5937039,Riders hill (flaske),28
5949782,Fransk Nougat,28
5947346,Crunchy And Chewy Candy,28
3159575,Te 100g (48),28
693561,Te Kande & Kopper (189),28
5995442,a. Nachos,28
460716,Tun Nigiri,28
5955672,Tunsalat 72,28
487869,Pizza 4,28
353890,(B) STEGTE KYLLING i Barbecuesauce,28
5203735,Kernefavorit,28
5982927,Rose flaske,28
6007343,Plantain,28
2870350,Kims,28
2870215,Sour Cream Onion Chips,28
5974681,B Kylling Udon Nudler,28
1808499,Espresso bønner K90 1kg,28
1784424,4 Bombs Arpe,28
4103792,DCU entre,28
5987041,Rugbroedsbolle,28
5936739,Pølse og  brød,28
861815,3  ØL,28
854136,O-shi Crispy Menu(36 stk.),28
5985319,Rosevin,28
5988237,Caramel Choco,28
5990524,Unspecified,28
6009589,"Græskbøf, Peber Sauce",28
693374,Te (1 kg) (400),28
3379804,Vegetable Dumpling Mix Vegetable,28
5987002,Rød glas,28
5956861,Tuborg pilsner 25 cl.,28
5962877,"Tomatsauce, Ost, Kebab, Paprika",28
5945859,Blue Heat,28
530879,Bloody mary,28
6003778,Fiskefillet med Pommes,28
2856083,Swedish Fish Soft Candy Berry Fat Free12x3.1 Oz,28
5941649,Fiskefillet med Pommes Frites,28
65494,Sunrise Roll,28
5971133,Fresh watermelon,28
451443,Hoppa,28
3534883,Kobenhavner Stang,28
617169,1 Flaske Spiritus,28
5429442,"Kebab, kylling og falafel box",28
5943962,Sprite/Kinley,28
543527,Hamburger med Pommes Frites,28
5985491,Unspecified,28
6000288,Kiri,28
497914,Vand ½ l uden Brus,28
5973716,Sparkling Mango,28
5995416,Conte,28
2626161,Ananas,28
530872,Isbjørn,28
2254783,Solbriller,28
5981463,Punjabi tangri kebab,28
1739854,Hvidløgsbrød,28
1750260,Sour Patch Kids Strawberry,28
5976672,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Glas)",28
6009575,Nr.50 Oksefilet med Græske Kartofler og Peber Sauce,28
968935,Warheads Wedgies,28
524304,Medina Gryderet med Kikærter og Oksekødsboller,28
1254879,Isvand,28
646359,Pizza tomat ost oksekød champignon ananass,28
5945848,Rød/hvidvin 1/2 fl. (Rosario Estate),28
401876,Panang karry,28
3376854,Bibigo Seaweed Snack Hot chilli,28
480030,Bossy,28
5987178,Onion cucumber salad,28
638907,Lille Bådkartofler,28
626414,Husets Special,28
5969405,Cocio,28
810918,Ekstra Shot,28
5422247,Krydderie,28
717421,2 Skiver Flæskesteg med Kold,28
5957401,Sprød Kylling med Ris og Grøntstave,28
292522,Luksus smørrebrød,28
5947738,F2. Poh Pia - Thai Forårsruller,28
5947737,F1. Tod Man Pla - Fiskerikadeller,28
5971161,Prosecco GLAS,28
5971158,Greengo,28
5945006,Halv Indbagt Pizzaerj,28
519905,Laks og Avocado,28
1750664,Nerds Gummy Clusters Peg Bag,28
2762330,Mulisbar,28
928342,Saft diverse,28
5950249,10 Kanelsnurre,28
716617,Redbull,28
6008166,Underberg,28
5971193,Prince orginal,28
775866,Star of the sea,28
5966098,Azteca,28
473013,Malfy original,28
5958169,Aalborg Porse,28
5958139,"Rouge Les Paons, Marmorieres",28
5974250,Tapas,28
451402,Vegetar (A),28
5977145,Skinkeschintzel,28
5971189,Prince rod blod,28
5976670,"Divin 0.0% Sauvignon Blanc Frankrig, Loire (Glas)",28
5966067,Grigliata Di Pesca,28
5966065,Filletto Di Sogliola Dorata,28
5966085,Vesuvio,28
5994135,Iskaffe,28
5993247,Orange soda,28
533959,Bottle of Orange,28
5941936,Meatlover MENU,28
5985592,Tilbud capucchino,28
5985586,Filter tilbud,28
2735720,Passion,28
5975438,Laks Big Futomaki (3 stk),28
2733564,Irish Coffee,28
5975460,And (3 stk),28
5969474,Red Bull The Red Edition,28
5956452,2 Chopstick Pairs,28
543512,Hugo,28
526301,Arabisk falafel,28
1940570,Big fire spray,28
5962636,Lol,28
1897568,Pokémon : Canette D'eau Pétillante Au Litchi,28
5267090,VILD SLUSH Solbær,28
968948,Warheads Chewy Cubes,28
682527,F10 spaghetti bolognese,28
502252,"Los Tilos Sauvignon Blanc, Central Valley, Chile",28
5954122,Jele,28
460764,Canadian Roll,28
5971202,Greengo mini,28
4123890,White Glutinous Rice,28
5277560,Pita med Salatmix,28
603804,10 Nuggets Pommes Frites,28
128492,Taquila sunrise,28
5982793,5 stk jægerbombs,28
5999965,Naan med ost (1 stk.),28
799966,Durum Med Kylling,28
3258794,Smørrebrød,28
638984,Ekstra karry sovs,28
5997414,Pølse med brød,28
1843182,Takis Guacamole,28
2409648,Spareribs,28
444492,Karry Pizza,28
4021302,Dr. Pepper,28
629390,Kartoffel med Mayo og Rå Løg,28
5998774,Flæskestegs burger,28
2452373,Personale dobbelt drink,28
6002045,"Cock Brand, Palm Sugar 454 g",28
6001931,Rosé Rosé tilbud,28
4160649,Slinmy,28
4959348,Husets Hvid Vin,28
1894231,Rum Raisins Hazelnuts With Original Jamaican Rum,28
552694,Rice diverse,28
112746,London Dry gin & tonic,28
3775718,Maggi - Arome 200g,28
6000018,Forårsruller (3 stk.),28
6009563,Pommes (Lille),28
5971460,Aalborg snaps,28
5977087,Azteka,28
5962365,Goldkili Matcha Latte,28
5962354,Tiny Shrimp 340g,28
5938147,Monster Energy Ultra,28
5954406,Baby Guinness,28
5982476,Pølser,28
2166983,Gazoz zero,28
2154098,Kaffekaramelsnitte,28
323494,Tempura Laks,28
5942432,Salte Mandler (i skål),28
467128,Suppe Majs/Peking/Wan Tan,28
1893806,Marabou Salta Mandlar,28
1875526,Nr 1 hvidløgsbrød,28
5969351,VAND til vin,28
5969446,Prince line grey,28
603528,Hawaii,28
776488,1 Enkelt,28
853600,Coca-Cola,28
4033352,Fiskefilet,28
560015,"Japansk øl Kirin 0,33L",28
611903,Capricciosa,28
5939819,Rugbrød anrettet med frikadelle.,28
5969354,Fastelavnsbolle m. Flødeskum & Syltetøj,28
1891645,Etimorol infinity,28
1892610,"Nerds, Tiny Tangy Crunchy Candy, Seriously Strawberry, Gotta-have Grape",28
5988939,Reparation,28
5988937,Pansglass,28
5974649,Kakiyaki Big Futomaki (3 stk),28
2772705,Jackpot Candy Machine,28
5950631,Citronfromage m/ flødeskum,28
5950295,Gumball,28
286763,Pizza #38,28
67195,Burger med kartoffelbåde,28
596516,Bedste Meat Lover,28
615318,Lovpligtig Poseafgift,28
5966124,Varm Kakao,28
633202,Diverse Slik Forskellige Priser,28
5938177,Apple Juice,28
717615,Rejer (8 stk),28
604122,Tilføj 3cl. Rom / Vodka,28
5954397,Fireball,28
1891849,Rocher The Golden Experience,28
2733532,Camparo Langhe DOC Bianco,28
2733530,Espresso Martini,28
622227,Landgangsbrød med Falafel,28
1227269,Kebabmix,28
611404,Øko Hyldeblomst drik,28
6014178,2 Stk Yakitori Kylling,28
6014211,Goma Dressing,28
5937101,Ayran,28
574082,"Coca-Cola 1,5 L",28
3259606,Plader,28
5962221,Singha 330ml,28
612322,Millenum,28
969192,Rouleau Fruit,28
5990786,Sambuca,28
5966429,Nr.2 Nr 15,28
5964514,Havnevaffel,28
5964505,4 Kugler,28
531368,Jumboburger,28
1550156,Muhammara,28
404490,Fortuna,28
5948369,Lider,28
5947135,Vimto Bev Drinks Fizzy,28
5947131,Cheetos Crunchetos Sweet Chili (12 X 110 Gr.),28
964408,Avocado,28
611183,Varm Pizzasandwich med Pepperoni,28
6002578,Blue Heat Chips,28
5975389,Rejer Nigiri,28
574396,Surdejsbolle Madspild,28
5975940,Roastbeef,28
6014423,Ice cream,28
6014219,Teriyaki,28
5938314,Sour Belts,28
1716394,Husets Gin & Tonic,28
5958283,Kildevand,28
2130461,Fan candy,28
717930,Ebi Furai Roll (8 stk),28
969401,Takis Fuego,28
4738154,Personale kaffe i små poser,27
5996030,Ad 5-10 man-tors,27
5982095,TRØFFEL VEGETAR,27
5987672,b. Ufo (dobbelt indbagt),27
5994571,Mango fizz,27
340520,NUGGETS med pom,27
4959268,Vegetar Roll,27
404512,Hvidløg i bæger,27
323507,Vegetar roll - top med avocado,27
1424634,Adgang sæsonkort,27
5941397,Faxe Kondi,27
5982375,Ispinde,27
5982374,Is vaffel,27
717903,Spicy Tun Roll (8 stk),27
5982068,HUSETS SALAT,27
5944756,F8. Milano (60),27
619568,Rabarber toblerone,27
5509103,Dagens ret,27
672924,Verona,27
284361,Winston Blå 100,27
672918,Bertoni,27
1085120,Fastelavnsbolle,27
478181,Santissima  3 år,27
6008205,"0,5L Fadøl",27
1073127,Bagels med cream cheese,27
754072,Ekstra nutella,27
678645,Strawberry Dream,27
1595729,Gas,27
662147,C5. Ebi Tempura (Futomaki),27
551834,"Kylling, Kebab, Oksekød",27
500316,Blanc de Blancs NV Brut/Extra Brut,27
604115,Grappa/Cognac Pr. 2 cl. glas,27
5978605,Italian Red wine Primitivo di Manduria [D.O.C. Riserva] (Bottle),27
6007837,Pose,27
5964375,Glühwein,27
5969569,Hårfjerning ansigt,27
1536313,Royal Export,27
626578,#NAME?,27
5981824,2  FROKOST NY SOMMERMENU,27
5981822,6 FROKOST NY SOMMERMENU,27
323496,Spicy Tun Roll 8 stk.,27
502195,"Duc de Foix Cava Brut, Penedés, Spanien",27
5971222,FadØL,27
764873,Unspecified,27
638910,Fiskefilet,27
2562141,Diverse Morgenbrød,27
643587,Jæger,27
5977656,King's C021,27
611898,Margherita,27
460720,Tofu Nigiri,27
5964360,Risalamande,27
675010,Luksus Rulle,27
5987692,Durum specialitet,27
5987687,c. Pizza Sandwich,27
672923,Taranto,27
5947915,Mellem Lager Ost,27
2660053,Bbq Tiger Reje,27
5997242,TÔM CHIÊN XÙ,27
5956368,Shawarma,27
461698,Mozzarella di Buffalo,27
5996289,Æg og Rejer Sandwich,27
285454,Large drink,27
678637,Serrano,27
678631,Vegetar,27
286728,Pizza #3,27
4959263,Japansk Crabstick,27
1875658,Nr 12 oksekøds tajin,27
5997252,BÒ XÀO SÁ TẾ,27
462405,Nuggets Menu,27
5976364,Irish Coffee 6 cl,27
534602,Popcorn,27
5963622,Gamle regninger,27
5963552,Aeropress 85R,27
3461262,Vand,27
619557,Grønsager på urter,27
5947935,Juice 1 Liter,27
5954132,Bitter,27
460778,Sparkling Tuna,27
551805,"Skinke, Pølser",27
5954593,Guld Øl,27
5982758,påske buffet,27
3731384,Ekstra pasfoto print,27
5958116,"Julebryg 0,25",27
668511,Bof Barones,27
2852836,Lille menu,27
5982762,FAXE KONDI PRO,27
5977848,Viking rød 100s,27
5942890,Fanta Peach,27
5699048,Vin menu 2 glas,27
5987080,2 pølser med 1 brød,27
678630,Serrano,27
5976084,Danskvand,27
497311,Goma Edamame Bønner,27
1460555,Double Creme,27
1858046,Slikkepind,27
5987693,a. Durum,27
6009070,Erdinger Dunkel: 50 cl,27
5946906,Tzatziki nr 31,27
5978854,18. Pølse Mix,27
5998326,Shaker / Mokai,27
776466,Pernod,27
5972494,Salatpizza Kebab,27
1254473,Kyllingmix menu,27
5967525,ToGo- dagens ret,27
468513,Appelsin Juice First Price,27
5982753,Frikadeller,27
4653472,Gavekasse i træ 4 øl,27
4653456,Gavekasse i træ 3 øl,27
4611779,Molde medlem,27
461676,Pizza Mia,27
5989664,Tyrkisk puf brød,27
1687067,Mandalay speciel,27
1247995,Kings gul,27
675009,Luksus Sandwich,27
5964517,Belgisk Vaffle med Soft Ice,27
5946788,KBIS Spiselig Ske Blå,27
448466,Cheeseburger,27
4959241,Flamberet Laks Nigiri,27
672270,Mix Snacks,27
798527,Star of the sea rom m. 4 vand,27
6008891,Dennis,27
1765029,Skjold blå,27
2244140,The,27
2244120,Caillonnes fl.,27
545343,Svinekød i Stærk Thai Karry med Grøntsager,27
534012,Gløgg med 3 æbleskiver,27
553352,Kaffe Pr. Kop,27
6000904,Unspecified,27
4237043,Unspecified,27
66677,Hjemmelavet Lemonade,27
596291,Weekend,27
693540,Rispapirlampe (60),27
5997284,Krenkerup øl,27
543550,Gigant Flûtes (Hot),27
629360,Hjemmelavet Burger 250gr. Bøf,27
5983010,2 Kugler med Soft Ice,27
2244142,Ribbensandwich,27
684875,Gyoza Dumplings (4 stk),27
6012976,1 glas vin,27
4154499,Børn u/ 8 år,27
5979307,2cl spiritus LUX,27
5979016,Lakris,27
5952754,Hata,27
674983,Della Casa,27
1299350,Blue Hawaiian,27
615179,Durum Falafel Menu,27
487332,Askepot,27
848777,Stegt Ris med Oksekød,27
5957997,Portvin glas,27
5941672,Cappuccino,27
5988241,Extra ham/beef,27
5960725,Spiritus (40),27
2762311,Popcorn,27
5974787,J. Rose Gin,27
1407807,Mangoloco,27
505188,Hjemmelavet Icetea Fersken Eller Hyldeblomst,27
5987761,Monroe,27
440070,Milano,27
5940546,Kyllingeburger,27
810917,Varm kakao,27
3237305,Gin Hass,27
1874977,Gazoz,27
340573,Pepsi Max 0.3L,27
4045400,Mini,27
353810,FISKE BURGER,27
5995007,Bresaola e Bøffel,27
5994846,2 stk smørrebrød,27
596444,Doro Special 1,27
5945920,Virginia,27
1255936,Wafande medlem,27
1597429,Filter,27
5203780,Lolly green,27
5974690,Møn bryghus - sommerspirets lakrids stout,27
638880,Rejesalat,27
564262,Plankebof,27
5952002,Fritz Walter Rødvin Spätburgunder,27
777880,Danskevand,27
776876,10 x Pure lakrids shots,27
533817,Pålægsplade 10-12 Personer,27
343812,Goma Dressing,27
754268,Ekstra sirup,27
590412,Azteca,27
5949829,15/3 Maria Montell medlem,27
6008937,"Tomatsauce, Ost, Kødsauce og Spaghetti",27
662238,Kirin,27
5981427,2022 Barbera d'Asti 'Listoria',27
5974931,Pluma,27
5974926,Tatar forret,27
695042,Spareribs,27
5945927,Viking 100,27
497348,Tempura Rejer (8 Stk),27
5972902,Bamsehoveder,27
5973520,"Skinke, Champignon",27
417514,Unspecified,27
1550181,Tabuleh,27
440140,Pasta Kylling 81A,27
5974923,3 stk Østers,27
2597622,Prince line blue,27
5962261,9/5 Kajsa Vala medlem,27
5962259,5/4 Nikolaj Storebjerg medlem,27
5962256,22/2 Heartwood Crumble ikke medlem,27
6005598,½ Kylling,27
5942476,Cheesecake,27
693459,Diverse (110),27
667253,Pino,27
1797438,Lakrisal,27
6005984,TOMATSUPPE,27
462111,Valentia,27
462200,Angelo (Stærk Pizza),27
5987782,Kebabsalat,27
685789,Vesuvio,27
5960943,Zatar,27
5974951,Créme Brûlée,27
5981319,Vild mad familie,27
6006035,1/2 Grillkylling & Salat,27
497816,"Stegte Ris med æg, Skinke og Rejer",27
716927,1/1 Flaske Sprut,27
5981331,Magnum,27
3636892,Lille Stjerneskud,27
3844284,Unspecified,27
5981332,Kobrnhavnr Stang,27
5979918,Puslespil – Havens Fugle,27
5979905,I Ravnens Skygge,27
5976797,Wiibroe,27
5970115,10 x kinderægshots,27
6009756,Glutenfri,27
324847,Kaffe,27
1389492,Prince line yellow,27
5936749,Ankers Cigar,27
6008850,Venedik,27
590578,Spaghetti Bolognese,27
590560,Chicken Dipper,27
5998820,Mazarin,27
173067,Brune ris,27
5997296,CÀ PHÊ SỬA ĐA,27
5947539,Tuborg classic 6pack,27
484242,Rejer Sandwich (Indbagt),27
282625,Penne al Funghi,27
564042,Spaghetti,27
6003516,Yunus,27
6003503,Vesuvio,27
460697,(24+5) stk. 2019,27
538630,Bolognese,27
5971686,øl,27
4166823,Hvidvin Horgelus - flaske,27
533597,Torsdagskaffe,27
447498,Mexican Burger,27
3561274,+ Mælk,27
4511655,Cornetto,27
5983491,Kjole,27
323573,Yakisoba Beef,27
555470,Månedens Tilbud( 4 Personer),27
640458,Fiskefilet og fiskefrikadeller,27
2762290,Tunsalat,27
5945941,Prince 100,27
6009755,Deepen,27
497880,Frikadeller,27
5973710,Kage,27
5973706,Grillet brød M/ Bagt Brie,27
615678,Spisifiseret,27
5939151,Espresso,27
60465,Portobello,27
6007562,Expresso martini,27
356697,Stor Frikadelle sandwich,27
500212,Spaghetti,27
500229,Vilmart Grand Cellier NV,27
5579549,Sodavand 1.5,27
5962250,17/1 Sko og Torp Ikke medlem,27
440433,Vegetarian,27
538653,Bresaola (Uden Tomatsauce),27
533454,"Oksekød, Løg, Rød Peber, Oliven",27
323587,Kyllinge Kødboller,27
3942129,Delikatesse 19kr,27
5984875,Alm. cykel / trækvogn,27
4420043,Rum Punch,27
5987985,g. Calzone,27
6008863,Mamma Mia,27
6002261,Salmon egg mayo,27
1244616,Marabou Daim,27
5998920,Barn 0-5år,27
5980763,Earl Gray Tea,27
646468,Variable vare,27
2759583,Vand,27
5949552,Kaffe,27
694278,"0,4 L Appelsinjuice",27
6008880,Komora,27
1271996,Viking rød,27
1271981,Monster Alarm,27
5997318,TUBORG CLASSIC,27
6009005,Rejesandwich,27
4062648,Hveder,27
497368,Tuna Deluxe (8 Stk),27
367986,Lind Caféens kyllingeburger,27
5595692,OREO,27
5987992,Memo´s Køfte.,27
535425,Unspecified,27
697882,Kebab,27
5995599,Nyeman's Cookie Saltkaramel,27
480505,Bådkartofler,27
5941406,Fanta,27
6008920,Skinke,27
697585,Kande,27
5966379,Sandwich,27
751706,Lagerøl,27
5941323,King,27
5941167,Rolla Belta,27
285438,Ipa 50cl,27
809793,Chokolade ritter sport,27
460857,California med Laks,27
460852,Big California,27
5997574,Vand,27
65534,Chicken,27
751716,Cognac Alm. 2. Cl,27
5941329,Ol,27
529788,Leje Badmintonbane,27
6004049,English Muffin,26
641148,Diverse alkohol drikke,26
615017,Nachos Kylling,26
5941378,Kande kaffe,26
480026,Drikkepenge,26
460851,A. Danish Roll,26
1901783,Solo Mio,26
5971194,Kings blå,26
5938444,Koteletter (Lam),26
5993176,Danskvand Citrus,26
5993156,Hakkebøf,26
5969596,Lobo Mélange De Poudre Nam Pour La Viande,26
4037071,Glasblad,26
534432,1 fl. Hvidvin,26
5994616,T-shirt voksen,26
686326,Gorgonzola,26
5940341,Viking rød 100,26
4249325,Muffins,26
613087,Ciabatta Brød med Kebab,26
6003804,1/1/ Flaske Hvidvin,26
6003791,Stausø Isspecialitet,26
404509,Rulle kylling,26
5944763,F15. Burger Menu,26
5960439,ol,26
5942420,Alle Drinks,26
5974027,Hatakosen Ramune Soda - Blueberry Flavour,26
786517,Dobbel Big Burger Menu,26
668556,Cookie Dough,26
6000267,Süzme Yogurt,26
6000284,Hungarian Labneh,26
6000272,Yogurt Koy,26
5990364,Anker Isflødebolle Lakrids,26
1668483,Special Øl (65),26
4407774,Ice kaffe,26
577113,Ris a mande,26
5996872,1. Pepperoni,26
614903,Gorgonzola,26
500201,Kyllingefilet m. Ris,26
5946310,Pastorellie Lampe,26
5946308,Bestilling Lamper,26
6002541,Softee med sirup,26
555502,12 Box,26
5989714,For 3 Persons to Share,26
5957855,Carbonara Buldak Spicy Chicken Flavor Ramen bowl,26
5946326,Glasskibe,26
5994446,Kaffeboenner,26
913904,Unspecified,26
1635145,Ich bin rasberry,26
616709,Tzatziki,26
356686,Lille Frikadelle sandwich,26
716851,Gavekort,26
5963112,Vivaltus - La Fleur Vivaltus 2018,26
5963071,Alilian - Premora 2021,26
688015,Ekstra Tilbehør,26
6000872,Regusse Rose,26
440444,Amesterdam,26
5971018,Hindbærsnitte,26
668532,Husets Bof Pitabrød,26
5985168,7. Crispy Chicken,26
1658594,Pandekager,26
5937124,Sko,26
5962207,Appelsinkage,26
3460085,Mega Star Burger,26
598716,Børne Ekstra Tilbehør,26
84089,Curly Burger Menu,26
684998,Foccacia,26
1977829,"0,5 L Soda",26
645878,Græsk Bøf,26
616684,Tun Durum,26
5953790,Rødvin,26
603667,14. Spaghetti Diavolo,26
3908721,Sake Junmai Kizakura 15%,26
3976628,Hvede 1 stk,26
3983160,Arome Maggi 960g,26
497925,Øl (Elefant),26
615562,Chips,26
826456,Carosberg hof 6pack,26
1668440,Kaffe Reifill,26
533470,"Kylling, pepperoni,løg, jalapenos",26
369607,KEBAB TACO,26
5948211,CRIPSY OVNBAGTE NØDDEBUND&IS,26
590563,Kebab Ret,26
5989716,Tostada,26
1816260,Bloody Mary,26
596773,Chicken Dipper 10 stk,26
3342817,KR Oppa Soju PEACH YOGURT Flv.,26
5971491,Stimorol,26
3409362,Søm,26
614962,Amsterdam,26
579020,Burger Menu,26
478228,Glas Portvin,26
716931,Ligther,26
3798876,Champagnebrus,26
555388,38 stk. Special Menu,26
497346,Beef Tataki (8 Stk),26
341247,BRESAOLA,26
739357,Kebab Ret,26
5937382,Yumyum Creamy Flavour,26
686724,Oksekød Chili,26
504944,Laksemousse med Dild og Fridk Salat,26
5998138,Pasta med 1 frikadelle,26
893346,Portvin,26
5985118,Kildevand,26
3977575,Cuttlefish Balls 200g,26
748908,Hyldebær saft per person i kande,26
453163,Brunch,26
497332,Laks med Teriyaki Sauce,26
625389,Jumbo cheese,26
536064,Lys Øl,26
5167846,Grand Cru 2014 - Gauthier Christophe,26
5167842,Perle D'ay - Fliniaux,26
4014246,Woton Soup,26
65461,Ricepaper Crispy Shrimp (6 pcs),26
470625,Morgenkomplet,26
3080910,1 Glas Rød/Hvid Vin,26
590586,Pasta Kylling,26
5973557,Kyllingenuggets,26
5961340,Karamelsnegl,26
431076,Is. (15),26
5998802,Lille softice,26
2904918,Ice blend,26
534362,Pommes Frittes Stor,26
544263,Syrah,26
5981443,Asparges,26
697859,Spaghetti,26
292531,Paneret banan m. Is,26
284425,"ØL 0,5 l",26
284413,RedBull,26
5975585,Twister,26
3077618,Fransk hot-dog,26
505262,Botanist,26
853608,Capricciosa - Alm,26
5946731,Chips,26
1550174,Halloumi ost,26
5937688,Côtes du Rhone Flaske,26
5427921,Durum mix,26
1942570,"Cork pr øl 0,33L.",26
468351,Fam Ekstra Tilbehør Til Pizza,26
617164,3 Ice,26
5953366,Brunsviger rund stor m/glasur,26
363830,SALSA,26
363828,COCKTAILSAUCE,26
1658606,Tzatziki,26
596380,Mozzarella Pizza,26
641549,Heineken,26
674968,Charlotte,26
674959,Indiana,26
282623,Tagliatelle Bolognese,26
5952041,Te (100g),26
451511,Skinkeschnitzel,26
5971099,Haribo Tropifrutti,26
5971072,Lighter,26
684886,O-Shi Menu 4 (17 stk),26
662124,U6 Alaska (Uramaki),26
668517,Fiskefilet (99),26
1814254,Brugt vinyl,26
641139,Diverse likør/cognac i glas 2 cl,26
640937,Ekstra bearnaise sauce,26
5941621,3 Trøfler,26
5974789,4 X 275ml mixer,26
937275,"Nik Weis Urban Riesling, Mosel, Tyskland Glas",26
5972691,Marabou,26
613399,Fiskeburger.,26
4033171,Lille Sodavand,26
675017,Nachos Kylling,26
1363712,Børne Nuggets(Fritter),26
515271,Primator,26
5940545,Medister I Svøb med Brød,26
5942429,ØkoMarie Mælkechokolade,26
881640,Bagel Menu m/LAKS,26
693431,Krydderie (69),26
3352126,Lee Kum Kee Plum Sauce 397g,26
5937330,Westmalle trappist,26
282632,Caesar Salad with Chicken,26
693345,Te (100g) (99),26
611378,Hoshi family box 56stk (H),26
5979798,Mad,26
5453441,BAGEL,26
686719,Dybstegte Rejer,26
5978411,Ben & Jerry’s,26
543394,Sportsbolle - Sportsbrötchen,26
1299425,Sour millionaire,26
505134,"Heineken 33cl (0,0%)",26
667342,Kylling & Bacon,26
5981518,Bongiorno Sambuca 6 cl.,26
408391,#NAME?,26
555000,Vegetar Menu 1 (21 stk til 1 Person),26
461961,San Remo,26
619556,Ærter er der,26
6001115,Durra مخلل خيار Cucumber (350),26
5962067,"Red Curry Paste, Nittaya 1000g",26
596333,Fiesta,26
6000503,Kilic,26
5969905,"Paulaner Weissbier 0,5 ltr",26
543547,Græsk Salat,26
3527428,Pocky Amande Chocolat,26
5990383,Ristet Pølse u/brød,26
502262,"Alameda Chardonnay, Californien, USA",26
3674094,Rosevin santa rita,26
1901870,pasta penne 3,26
6003760,Lørdag,26
5950122,Sesameoile(82),26
6001436,Weizenmehl 405,26
5936940,Fri entre skole ifm bestilt gruppebesøg,26
623025,Gajol Sort,26
5995447,Kødstrimler,26
3082581,3 kugler,26
1227349,Vand,26
1227189,Cheese Bacon Burger,26
3521382,Pork Floss Original,26
799902,Parma,26
3381269,Cockbrand Panang Curry Paste 400g,26
1046581,Kyllingesalat,26
6004249,Ristet Hotdog,26
5945020,Børne 2,26
3715795,Golden Turtle Tom Yum Peanuts 140g,26
5971120,Mangoloco,26
6010733,Bønne taco,26
508791,Dåse,26
1901816,calzone 2,26
4101630,Torrede spydrejer100g,26
5971131,Red bull pink,26
5957212,Youtiao fried sticks 250g,26
569088,Bambino,26
5972236,Gochujang Bbq Chicken,26
5946878,Kyllingevinger nr 3,26
641520,Pasta la Filetto,26
5957489,Halv Grill Kylling,26
1857910,Montgras De Vine - Hvidvin,26
533957,Bottle of Pinot Noir,26
5277390,Aqua Panna,26
114889,"""Lux"" (V)",26
6000002,Stegte Ris med Kylling,26
434073,Øl,26
5947803,Stor latte,26
535397,Tempura Rejer 3 stk,26
5963425,Mix ost og zatar,26
448464,Pølsemix,26
836254,Ristet hotdog m. Chilli,26
5944668,Bella,26
616493,Juicy,26
533940,Hancock dansk vand,26
5944654,Venezia,26
5990772,Eggs Nouilles 454g,26
512533,Menu 4,26
5974280,Unspecified,26
3790632,Vegetar,26
5938489,Picon Biere,26
5971278,Tom lighter,26
515928,Chardonnay Hayes Ranch (1 Fl),26
620999,tangsalat,26
770014,Suntop,26
498994,Indbagte Rejer,26
672476,Dumpling Vegetar,26
5947886,15,26
5974251,Flødekager,26
2796522,Spirpapir - Postkort,26
787507,Suppe,26
535768,Laks Sushi Box (10 stk),26
519869,Spaghetti Bolognese,26
373185,Milano,26
5974399,Brugskunst,26
535807,Tilbud Menu 1A (16 stk),26
512656,Stations Pizza,26
932609,Happie bowle,26
5944722,Fiskefilet,26
5966696,Morgenbrød 3 stk,26
5951400,Aldeya Rosé Organic Aragon Spanien - Flaske,26
478178,Bombay,26
478153,Campari Tonic,26
3473753,Roasted Sunflower Seeds Caramel 160g,26
6007952,Fransk Hotdog,26
3466849,Sweer & Sour Sauce 730ml,26
716788,Deniz Speciale,26
563386,Kande kaffe,26
5964380,Enjuku Koji Miso Soup Fried Tofu,26
908840,Chicken Nuggets (4 stk),26
5954412,10x Fisk / Ga-Jol / Små Grå / Sure Fisk / Tequila,26
512535,Menu 6,26
3352589,Lee Kum Kee Chinese Barbecue Sauce 397g,26
368043,Smørrebrød,26
5989085,iPhone 11  Reparation,26
5936216,BABY GUINESS,26
5954324,Ginger Ale,26
5938337,Slikkepind,26
5944706,Stegte Kæmperejer,26
478186,Henri Vsop,26
5104841,Extra espresso shot,26
